Frequency_Hz	Z_re_mOhm*cm2	Z_neg_imag_mOhm*cm2
1e-06	3420.643671716426	0.0006357330026621409
1.0150869666476736e-06	3420.6438675849136	0.0012282829287216484
1.0304015498579753e-06	3420.6447103169094	0.0009351477517903819
1.0459471836743936e-06	3420.6446580946326	0.0009817488678879936
1.0617273539497174e-06	3420.644632058513	0.0006613639244316121
1.0777455991276773e-06	3420.6438007135494	0.0010352608628625963
1.0940055110363934e-06	3420.6437054939147	0.0016962430990007406
1.1105107356937707e-06	3420.644024119702	0.0011261769377198074
1.127264974125066e-06	3420.643433842123	0.00417212628831999
1.1442719831927816e-06	3420.6449638659346	0.00043148294155395786
1.1615355764390783e-06	3420.6449648455173	0.002921740306757718
1.179059624940901e-06	3420.643288796928	0.0021129561380815657
1.1968480581780029e-06	3420.6455716769483	0.0014150287892629964
1.2149048649140674e-06	3420.6449040790567	0.0035136982850479306
1.2332340940911222e-06	3420.6442337517597	0.0032580784943738003
1.2518398557374464e-06	3420.6444197831534	0.0026786839206205094
1.2707263218891858e-06	3420.642832906554	0.0035054675585942784
1.289897727525849e-06	3420.6458070584827	0.0010127101818690352
1.3093583715199414e-06	3420.643927685555	0.0036246936257770656
1.3291126176009149e-06	3420.644531714985	0.0031338981818123533
1.3491648953336621e-06	3420.6434965897033	0.0014982919855759547
1.369519701111773e-06	3420.643548155406	0.0019913384718282332
1.3901815991657782e-06	3420.6445557477778	0.0025812803082011972
1.411155222586602e-06	3420.6461199462005	0.0016637757819498136
1.4324452743644534e-06	3420.6445553188046	0.0032400878533469088
1.4540565284434076e-06	3420.644423117721	0.00352461646592508
1.4759938307918653e-06	3420.6447225919997	0.0024938471142716143
1.4982621004891942e-06	3420.6436869931135	0.0028347322531476126
1.520866330828748e-06	3420.6448970809115	0.0015441271956962012
1.5438115904375311e-06	3420.64471477378	0.0020402771377699444
1.567103024412754e-06	3420.6444051617177	0.0021431238364286774
1.5907458554755377e-06	3420.6437507988703	0.001993459751120616
1.614745385142022e-06	3420.645116363855	0.0015432161105615376
1.6391069949121447e-06	3420.644606195977	0.0020823575761495343
1.663836147476349e-06	3420.643969717138	0.002761479188040142
1.6889383879405186e-06	3420.642886758423	0.0007281208690865255
1.7144193450693528e-06	3420.643695912962	0.003790128285621818
1.7402847325485404e-06	3420.6439515069605	0.002162434019793256
1.7665403502659558e-06	3420.644398881667	0.0035660449577250095
1.793192085612188e-06	3420.644218946768	0.0022864156260141142
1.8202459148006912e-06	3420.644453808097	0.0021860669989756678
1.8477079042078534e-06	3420.6451595702706	0.0011038149853878202
1.8755842117332801e-06	3420.642909917722	0.0025003923585874906
1.9038810881805994e-06	3420.6451130718096	0.0023666452484736146
1.9326048786591166e-06	3420.6433302747964	0.0022133543673282813
1.961762024006578e-06	3420.6452781726152	0.002323127596461602
1.991359062233438e-06	3420.642554073311	0.0025821991445555545
2.0214026299888965e-06	3420.646740790046	0.0015599704707675544
2.0518994640490584e-06	3420.644943656479	0.003864967174670446
2.082856402827546e-06	3420.6422090967244	0.0019165177020469247
2.1142803879088985e-06	3420.644900804543	0.0026606123198109808
2.1461784656051106e-06	3420.645960186706	0.005603700591585648
2.1785577885356454e-06	3420.643508009654	0.0029592415876823156
2.211425617231312e-06	3420.6462321005074	0.0039518994109877205
2.244789321762292e-06	3420.6445388007214	0.004752124451387674
2.2786563833907737e-06	3420.6438791454416	0.0033651743824839146
2.3130343962484987e-06	3420.644490883654	0.0050032038814960935
2.3479310690396216e-06	3420.6452247864236	0.0044902433544232855
2.383354226769259e-06	3420.642990046524	0.0038055489944318547
2.419311812498119e-06	3420.644391534277	0.004007267354168977
2.455811889123601e-06	3420.6436556351186	0.004959509460999325
2.4928626411877688e-06	3420.644430237683	0.003328592469789534
2.5304723767125948e-06	3420.643700980535	0.004418212980899561
2.568649529062917e-06	3420.6448931600157	0.0032763520948260708
2.6074026588374516e-06	3420.6441378454474	0.0044090543774379974
2.6467404557883877e-06	3420.6438865341242	0.0051787477012641085
2.6866717407699157e-06	3420.643897146171	0.004736256312245431
2.7272054677161587e-06	3420.6446767909392	0.0034135013085390643
2.7683507256489453e-06	3420.6450796875665	0.005231922305610437
2.810116740715874e-06	3420.644607723594	0.004096307097223089
2.8525128782591236e-06	3420.6440431021315	0.005234269075999086
2.895548644915478e-06	3420.6436168237697	0.004911720118231933
2.9392336907480285e-06	3420.6456113134145	0.005346554004936968
2.9835778114100624e-06	3420.644901605249	0.003574181044185837
3.028590950341545e-06	3420.6429929643537	0.004860901425471466
3.074283200998794e-06	3420.645911239907	0.003818283447568932
3.120664809117766e-06	3420.645110295316	0.003297784716196813
3.1677461750114943e-06	3420.6444682332653	0.005047082276727413
3.2155378559021885e-06	3420.6442561736535	0.00435068923072642
3.264050568288517e-06	3420.645657339127	0.007178947114326056
3.3132951903486055e-06	3420.64457422917	0.0027419963910476747
3.3632827643792855e-06	3420.6449779553886	0.0050420318562653
3.414024499272171e-06	3420.6441552039787	0.004905903143045876
3.465531773027031e-06	3420.64370941511	0.004197247981991333
3.5178161353031427e-06	3420.6444802232313	0.005477639527506771
3.5708893100091094e-06	3420.6460478648687	0.005219290935707935
3.624763197931751e-06	3420.644283441514	0.005071169528616759
3.679449879404662e-06	3420.6440877217933	0.00419782633323039
3.7349616170170264e-06	3420.643784694727	0.0052910566964326465
3.7913108583633037e-06	3420.6448464416653	0.0060160134591352235
3.848510238834386e-06	3420.644384461494	0.005469818944623993
3.90657258445091e-06	3420.6448825026464	0.00549446695126188
3.965510914739237e-06	3420.644405755333	0.005938365940955799
4.025338445650894e-06	3420.6441087578355	0.006004387544613469
4.086068592526027e-06	3420.6442039039202	0.006007468881991938
4.147714973101574e-06	3420.645442400893	0.006389144128145118
4.2102914105648136e-06	3420.6436407146157	0.0073217149698783885
4.273811936652991e-06	3420.6443756683293	0.0076942972588842674
4.338290794799704e-06	3420.6445190570907	0.006344429098406748
4.403742443328748e-06	3420.6455896334965	0.0077320982511771795
4.470181558696202e-06	3420.643242443764	0.006984270967751063
4.537623038781288e-06	3420.645576019603	0.007382779083329162
4.606082006227097e-06	3420.6455045993225	0.007772503112591896
4.675573811831495e-06	3420.644436126137	0.006517326210888406
4.746114037989332e-06	3420.6442859135454	0.008637301209671492
4.817718502186533e-06	3420.6430903517276	0.008650458593944367
4.8904032605469006e-06	3420.645851380155	0.008056122234681641
4.964184611432446e-06	3420.6443774565173	0.009109345478951685
5.039079099098022e-06	3420.6441888252925	0.008918450347658194
5.115103517401103e-06	3420.643637430743	0.008954629586054967
5.192274913567521e-06	3420.64586897931	0.008569596197100439
5.270610592014066e-06	3420.6443311447083	0.009040788861355356
5.350128118228658e-06	3420.6451343128447	0.008375300611448307
5.430845322709153e-06	3420.6438675725226	0.00962594815281586
5.512780304961541e-06	3420.645271483132	0.007750917599866025
5.595951437558447e-06	3420.6449434001734	0.00925882084579033
5.680377370258893e-06	3420.6435939878193	0.009359411157117234
5.766077034190189e-06	3420.6438974539165	0.008475233173420057
5.853069646092932e-06	3420.6451937394254	0.00987674987165082
5.941374712630035e-06	3420.6446968215605	0.009407415014396448
6.031012034760816e-06	3420.6435251628905	0.009514596729454865
6.1220017121809706e-06	3420.6448506399006	0.00944656989158436
6.214364147829645e-06	3420.6445482951062	0.009300107649312968
6.3081200524644495e-06	3420.6449566234733	0.009628310623365232
6.403290449305502e-06	3420.6437256573954	0.010979589278235788
6.4998966787495405e-06	3420.6439341827286	0.010191510597705919
6.597960403155159e-06	3420.644974996866	0.010384457679142525
6.697503611700232e-06	3420.641656667665	0.010796050336778112
6.798548625312613e-06	3420.645836249759	0.008223925964455786
6.901118101675291e-06	3420.6446806167787	0.010885282609097104
7.005235040306923e-06	3420.6438799908515	0.011474379106537078
7.110922787719148e-06	3420.644130090981	0.010981043400729385
7.218205042651649e-06	3420.6451188495485	0.011543787206592441
7.3271058613862035e-06	3420.643688183473	0.011230845754290734
7.437649663140911e-06	3420.6447474926463	0.010288036942684268
7.549861235545799e-06	3420.6453327104077	0.012009845258085176
7.663765740201042e-06	3420.6448734734545	0.012860957631486786
7.779388718319023e-06	3420.6454391385932	0.012169488824725325
7.896756096451606e-06	3420.6432192867746	0.01202204660675922
8.015894192303568e-06	3420.6457186223543	0.011872982268903877
8.136829720634133e-06	3420.644357410574	0.012524123011003559
8.25958979924714e-06	3420.6440779686327	0.013620504608516062
8.384201955071845e-06	3420.6453949576485	0.01320224070129854
8.510694130335374e-06	3420.64492271273	0.014412920643739285
8.639094688828294e-06	3420.643619534553	0.01483773081243528
8.769432422264742e-06	3420.644681596993	0.013258557965441592
8.901736556738478e-06	3420.6437151244463	0.014705998243978169
9.036036759276368e-06	3420.6453459239747	0.014823942013758019
9.172363144490703e-06	3420.643021078621	0.013853901901362193
9.310746281331985e-06	3420.6463816267974	0.01595648071497666
9.451217199943391e-06	3420.6442150316734	0.016637537495489053
9.593807398618857e-06	3420.6448132992823	0.01592572894239805
9.738548850866023e-06	3420.6433815512623	0.015638796115456422
9.885474012575779e-06	3420.6437461726227	0.01714979339846094
1.0034615829299953e-05	3420.6445436366275	0.016064113569841908
1.018600774363882e-05	3420.6437216817467	0.018140168461887308
1.0339683702740043e-05	3420.644773845074	0.01575485086932863
1.0495678165910756e-05	3420.6442686464925	0.017618704581697193
1.0654026112344566e-05	3420.6444248955677	0.017325624013273984
1.0814763048964953e-05	3420.644915926145	0.017251595511534906
1.097792501838718e-05	3420.6438237866755	0.017989623689754684
1.1143548607000248e-05	3420.6447724860986	0.018013123183460936
1.131167095317079e-05	3420.6448301766145	0.018767295014776066
1.1482329755570737e-05	3420.644066868565	0.018699157698705997
1.1655563281630623e-05	3420.64502361526	0.017932701029950805
1.1831410376120432e-05	3420.6456413891624	0.020217844290060273
1.2009910469859876e-05	3420.6450046168866	0.018624458116990924
1.2191103588560222e-05	3420.6441510749337	0.020090770615841535
1.2375030361799139e-05	3420.6452657299674	0.020753541349939304
1.256173203213155e-05	3420.644485618142	0.020381620558269864
1.2751250464337334e-05	3420.6435122109933	0.021040703736458763
1.2943628154808923e-05	3420.6449195411024	0.02222790767070563
1.3138908241080414e-05	3420.643529242362	0.02258060041693642
1.3337134511500438e-05	3420.644823850916	0.020997821276240777
1.353835141505098e-05	3420.644221061472	0.021317663937624784
1.3742604071314311e-05	3420.6433783553916	0.022585657521027307
1.3949938280590442e-05	3420.6443349771507	0.02123186721600005
1.4160400534166787e-05	3420.6440372279403	0.02380048280747411
1.437403802474346e-05	3420.6447924824965	0.021893267104876837
1.4590898657015157e-05	3420.644036676977	0.021943507307729496
1.481103105841313e-05	3420.6443668031557	0.025791469222554944
1.5034484590009066e-05	3420.6449552226886	0.02278354398478675
1.5261309357583497e-05	3420.6444834388494	0.0252643397891882
1.5491556222861188e-05	3420.643973240732	0.025806022865209312
1.572527681491602e-05	3420.6445903283498	0.025910255475687188
1.5962523541748126e-05	3420.644671658663	0.02490355196736164
1.620334960203515e-05	3420.643935372691	0.02649882791759233
1.6447808997061653e-05	3420.644148343661	0.026952580437654576
1.6695956542827627e-05	3420.6455170458285	0.026622882519145758
1.6947847882340275e-05	3420.644514750413	0.029753899825785496
1.7203539498090988e-05	3420.6445752586587	0.02779189043828167
1.746308872472062e-05	3420.644600244013	0.02695356131753404
1.7726553761875845e-05	3420.644554315557	0.02855565429584856
1.799399368725946e-05	3420.6451136273613	0.029210191980438564
1.826546846987759e-05	3420.6445171420614	0.02993456895395656
1.854103898348673e-05	3420.64488816097	0.029584900587235965
1.882076702024381e-05	3420.6444047161517	0.03030135551230439
1.9104715304561865e-05	3420.6437385104227	0.030764716559337636
1.939294750717509e-05	3420.6439778465733	0.033020763204201775
1.9685528259415925e-05	3420.6449287262844	0.03226105046195617
1.9982523167707567e-05	3420.6446571895995	0.03343611622548971
2.0283998828275137e-05	3420.644707601843	0.0330547599188378
2.0590022842078775e-05	3420.645594460173	0.032648609709046046
2.0900663829972054e-05	3420.645813315461	0.03445822314750464
2.1215991448089035e-05	3420.644202134447	0.03461748418177478
2.1536076403463727e-05	3420.6450096682156	0.035065008339898444
2.186099046988449e-05	3420.644507362287	0.03660999948631697
2.2190806503988748e-05	3420.6445396470212	0.0355601570189198
2.2525598461599405e-05	3420.644440427468	0.03810869411629627
2.286544141430844e-05	3420.645072935399	0.037623056876481833
2.3210411566310447e-05	3420.642765899905	0.03929052112544032
2.356058627149015e-05	3420.6443057946267	0.03935841403617379
2.391604405076776e-05	3420.6450132838904	0.03915047637853847
2.4276864609705936e-05	3420.6441212655013	0.040539626941121815
2.4643128856382705e-05	3420.6449653539407	0.03992234370057327
2.5014918919533224e-05	3420.645415495032	0.040711748392516345
2.539231816696648e-05	3420.6436165141877	0.04127321233639948
2.577541122425862e-05	3420.644923137975	0.042038822954757506
2.6164283993729082e-05	3420.6446037365467	0.04284813349470933
2.6559023673702732e-05	3420.644259345686	0.0432791523798003
2.6959718778062657e-05	3420.6448652985478	0.04391512834470965
2.7366459156097948e-05	3420.64487594151	0.04491535878519996
2.7779336012650863e-05	3420.643654637438	0.045685873435146594
2.81984419285683e-05	3420.643768214627	0.04631807620221386
2.8623870881460913e-05	3420.645442934884	0.04663571140152463
2.905571826677683e-05	3420.6448229090483	0.04819099421895942
2.9494080919191892e-05	3420.6435677600016	0.04870503130261143
2.9939057134323527e-05	3420.6437487695603	0.048555131905012844
3.039074669077186e-05	3420.6442062365	0.04882550690050677
3.084925087249343e-05	3420.644518681302	0.050626248372478984
3.1314672491512454e-05	3420.644908429962	0.05061626872161565
3.1787115910974726e-05	3420.645611085728	0.05211101517892283
3.226668706854934e-05	3420.644447867893	0.050793387439476416
3.2753493500183396e-05	3420.6448080850023	0.05360762422420694
3.324764436421546e-05	3420.643403517965	0.05405832384073767
3.3749250465852084e-05	3420.644367527993	0.055892228092871386
3.425842428201438e-05	3420.643536585308	0.054932592730409735
3.477527998655898e-05	3420.6447304120975	0.056942833368422006
3.5299933475879706e-05	3420.644405796806	0.057164822369094134
3.58325023948954e-05	3420.6441305436056	0.058433488411075894
3.637310616342987e-05	3420.644714405324	0.058565654772454304
3.6921866002989826e-05	3420.64500639521	0.05965478136484104
3.747890496394673e-05	3420.6442497566095	0.06091845120834411
3.804434795312912e-05	3420.6447221831954	0.061877103496330084
3.861832176183047e-05	3420.644238259828	0.06222528076032367
3.920095509424033e-05	3420.644278859522	0.06356401885022084
3.979237859630409e-05	3420.6446158404665	0.06472103710469541
4.039272488501813e-05	3420.6440944649803	0.06654343040852122
4.100212857816705e-05	3420.6442940920897	0.06508157180382913
4.1620726324509487e-05	3420.643998672337	0.06858217488582347
4.2248656834419306e-05	3420.6443142154585	0.06827072112943686
4.288606091098911e-05	3420.64420706327	0.06954488457814766
4.353308148160339e-05	3420.643896023244	0.07134155055730125
4.4189863629986705e-05	3420.6447282805907	0.07103057830219041
4.485655462873756e-05	3420.64396108856	0.07323940012731373
4.553330397235087e-05	3420.644936835054	0.07505263653699984
4.6220263410740114e-05	3420.643423096349	0.0756934228156471
4.691758698326464e-05	3420.6448030570245	0.07596364106516193
4.7625431053270476e-05	3420.644889823438	0.0784159622303053
4.834395434315225e-05	3420.644487561852	0.07969538556357575
4.9073317969943936e-05	3420.6432400165154	0.07950508909654286
4.9813685481447265e-05	3420.644848769271	0.0817476730964806
5.0565222892903456e-05	3420.645033876012	0.08285733009296829
5.1328098724220876e-05	3420.6446594969702	0.08439284230587268
5.210248403776169e-05	3420.6437787640452	0.08526989556370455
5.288855247670035e-05	3420.6446928129376	0.08630020698485322
5.3686480303960064e-05	3420.643992282312	0.08748519148429246
5.449644644173689e-05	3420.6458479476914	0.0883798413494152
