Frequency_Hz	Z_re_mOhm*cm2	Z_neg_imag_mOhm*cm2
575.280879853435	34.31826001087269	33.84868642301015
583.9601233008292	34.04994183217946	33.60137789203077
592.7703102046389	33.78407229929387	33.35507390008936
601.7134161044287	33.52065279087431	33.109818475693835
610.7914463446527	33.259681711928344	32.865654628098525
620.0064365243401	33.00115462108678	32.622624226053844
629.3604529535245	32.74506436186817	32.38076788558927
638.8555931166003	32.49140119733776	32.14012486690489
648.4939861426288	32.24015294757607	31.90073298041271
658.2777932827782	31.991305129377132	31.662628501928697
668.2092083949411	31.744841097611154	31.425846096985016
678.2904584356626	31.50074218769753	31.19041875419639
688.523803959518	31.25898785864753	30.956377727582485
698.9115396259832	31.019555836155856	30.723752487720674
709.455994713996	30.782422255232586	30.492570681571138
720.1595336442367	30.547561801890893	30.262858100793775
731.024556509333	30.314947853420485	30.034638658346744
742.0534996120182	30.084552616802444	29.80793437313762
753.2488360114556	29.856347264837662	29.58276536247177
764.6130760777579	29.63030206958784	29.35914984202653
776.1487680549166	29.40638653274697	29.137104133057495
787.8584986321956	29.18456951258754	28.916642676529133
799.7448935241441	28.964819347148175	28.697778053844797
811.8106180593918	28.747103973353163	28.480521013837258
824.0583777782795	28.531391041781223	28.264880505670057
836.4909190395581	28.317648026822564	28.050863717286497
849.1110296361879	28.105842331991763	27.83847611903666
861.9215394204826	27.895941390186053	27.627721512101534
874.9253209386292	27.68791275870713	27.418602081330317
888.1252900748336	27.481724208887005	27.2111184520984
901.5244067051499	27.277343810186704	27.00526975079291
915.1256753611723	27.074740008660058	26.801053668528482
928.932145903778	26.87388169970064	26.598466527695564
942.9469142069782	26.674738295016244	26.397503350945403
957.1731228521476	26.477279783797965	26.19815793221585
971.6139618326655	26.281476788078294	26.00042290940799
986.272669269251	26.087300612294143	25.80428983832625
1001.1525321360261	25.894723287097396	25.609749267503567
1016.2568869975942	25.70371760747588	25.416790813538118
1031.5891207571976	25.51425716527341	25.225403236580338
1047.1526714161623	25.32631637621717	25.035574515617526
1062.9510288448423	25.139870501582738	24.84729192321531
1078.9877355651327	24.954895664648326	24.660542099390824
1095.2663875448548	24.77136886210694	24.47531112430332
1111.7906350040598	24.589267970626246	24.291584589467938
1128.564183233564	24.408571748759837	24.109347667211253
1145.5907934257655	24.22925983443275	23.92858517810905
1162.8742835180597	24.051312738235072	23.749281656162413
1180.4185290489363	23.874711832773613	23.571421411491215
1198.2274640269911	23.6994393383409	23.394988590342777
1216.3050818130953	23.525478305171113	23.21996723223541
1234.655436015803	23.352812592561964	23.046341324079926
1253.2826414003448	23.18142684514565	22.874094851142182
1272.1908748112573	23.011306466599596	22.703211844735396
1291.3843761090122	22.842437591087524	22.533676426550937
1310.867449120693	22.674807052725857	22.365472849562313
1330.6444626051004	22.5084023533663	22.19858553545661
1350.7198512323323	22.34321162898644	22.03299910857338
1371.0981165782225	22.179223614972837	21.868698426350054
1391.783828133729	22.016427610577907	21.705668606296708
1412.781624329551	21.854813442822458	21.54389504954247
1434.0962135762602	21.694371430106997	21.383363461015367
1455.7323753200371	21.535092345785515	21.224059866337825
1477.6949611144323	21.376967381941274	21.065970625535243
1499.988895708198	21.219988113593278	20.909082443674038
1522.6191781496314	21.064146463545274	20.75338237855786
1545.59088290748	20.909434668076038	20.598857845626892
1568.90916100885	20.755845243651102	20.445496620214417
1592.5792411942234	20.603370954821237	20.293286837327727
1616.6064310898948	20.452004783453773	20.14221698912738
1640.996118398166	20.301739899425293	19.9922759202863
1665.7537721053975	20.15256963288713	19.84345282141673
1690.8849437083916	20.004487448194446	19.695737220754346
1716.39526845917	19.857486919574363	19.549118974293812
1742.2904666286418	19.711561708587677	19.403588254567392
1768.576344789224	19.566705543423748	19.259135538259812
1795.25879711692	19.422912200048753	19.115751592847346
1822.3438067129694	19.280175485212993	18.97342746244702
1849.8374469454386	19.138489221306017	18.832154453054866
1877.745882811126	18.997847233033873	18.69192411734564
1906.0753723179	18.858243335879784	18.55272823919952
1934.832267888016	18.719671326295504	18.41455881811039
1964.0230177824812	18.582124973560756	18.277408053622803
1993.6541675470328	18.44559801323611	18.141268329931705
2023.7323614798063	18.31008414212752	18.006132200770146
2054.2643441212654	18.175577014671095	17.871992374696152
2085.256961766532	18.042070240641994	17.73884170087996
2116.717164000529	17.90955738408523	17.606673155479076
2148.6520052563674	17.77803196336224	17.47547982867648
2181.068646397123	17.647487452205763	17.345254912446038
2213.9743563216075	17.517917281672517	17.215991689095116
2247.3765135942313	17.389314842884986	17.087683520624775
2281.2826080995974	17.261673490452687	16.96032383893411
2315.700242721909	17.134986546467363	16.833906136886664
2350.637135049869	17.0092473049675	16.70842396024421
2386.1011191071443	16.88444903677374	16.583870900465683
2422.1001471090854	16.760584994599036	16.46024058835782
2458.6422912458506	16.637648418345034	16.33752668855806
2495.7357454924313	16.515632540500803	16.215722894821383
2533.388827446088	16.394530591566387	16.094822926076443
2571.6099801913506	16.27433580543184	15.974820523212045
2610.407774193327	16.15504142464764	15.855709446548236
2649.7909092194045	16.036640705531447	15.737483473944641
2689.7682162901115	15.919126923061967	15.620136399493882
2730.3486596592475	15.802493375519386	15.503662032747359
2771.5413388240413	15.68673338883778	15.38805419841821
2813.3554905655337	15.571840320643004	15.273306736506807
2855.8004910197396	15.45780756395575	15.15941350279383
2898.88585778017	15.344628550545599	15.04636836964666
2942.6212520319064	15.232296753929036	14.934165227087584
2987.016480718053	15.120805692008387	14.822797984072595
3032.0814987386916	15.010148929355445	14.71226056993413
3077.826411183197	14.900320079146395	14.602546935942023
